freq,PDB: 2OAY; native form of c1 inhibitor  _deriv_baselineCorr,PDB: 2OAY; native form of c1 inhibitor  _deriv_baselineCorr_ref_compare,PDB: 1LQ8; split form of c1 inhibitor  _deriv_baselineCorr,PDB: 1V94; carbonic anhydrase (bovin)_deriv_baselineCorr,PDB: 1ATH; cleaved form of anti-thrombin_deriv_baselineCorr,PDB: 3IF7; calmodulin_deriv_baselineCorr,PDB: 2MLT; melittin _deriv_baselineCorr,PDB: 3DLW; native anti-chymotrypsin_deriv_baselineCorr,PDB: 1T1F; native form of anti-thrombin  _deriv_baselineCorr,PDB: 1OVA; native ovalbumin _deriv_baselineCorr,PDB: 1H3E; Split form ovalbumin_deriv_baselineCorr,PDB: 1T5A; pyruvate kinase_deriv_baselineCorr,PDB: 3ENJ; pig citrate synthase _deriv_baselineCorr,PDB: 2BRD; bacteriorhodopsin in purple membrane_deriv_baselineCorr,PDB: 2AXT; phtosystem II reaction centre  _deriv_baselineCorr,PDB: 2I37; rhodopsin bleached _deriv_baselineCorr,PDB: 1HZX; rhodopsin unbleached_deriv_baselineCorr,PDB: 2ACH; sact1 DIFF_deriv_baselineCorr,PDB: 1AS4; split anti-chymotrypsin_deriv_baselineCorr,PDB: 1GNS; subtilisin _deriv_baselineCorr,PDB: 3CEI; superoxide dismutase _deriv_baselineCorr,PDB: 1QOV; Reaction centere R. Sphae._deriv_baselineCorr,PDB: 1SSN; staphylokinase-B wild type _deriv_baselineCorr,PDB: 1yph; chymotrypsin(bovin)_deriv_baselineCorr,PDB: 3A7T; trypsin (bovine)_deriv_baselineCorr,PDB: 3V03; albumin (bovine)_deriv_baselineCorr,PDB: 3AGV; IgG (Human)_deriv_baselineCorr,PDB: 1QHO; alpha amylase_type2 (basillus species)_deriv_baselineCorr,PDB: 1DAY; alpha casein (bovine milk)_deriv_baselineCorr,PDB: 4GCR; apha-Crystallin(Bovine eye lens)_deriv_baselineCorr,PDB: 1HFZ; alpha_lactalbumin (human)_deriv_baselineCorr,PDB: 1a06; albumin (human)_deriv_baselineCorr,PDB: 1E7H; albumin (sheep)_deriv_baselineCorr,PDB: 6adh; alcohol dehydrogenase_deriv_baselineCorr,PDB: 1SLF; avidin_deriv_baselineCorr,PDB: 3LDJ; Aprotinin (bovine lung)_deriv_baselineCorr,PDB: 1BEB; β-lactoglobulin_deriv_baselineCorr,PDB: 3M1K; carbonic anhydrase (human)_deriv_baselineCorr,PDB: 1bkv; collagen (calf skin)_deriv_baselineCorr,PDB: 1ovt; conalbumin(chicken egg white)_deriv_baselineCorr,PDB: 3cna; concanavalin(jack bean)_deriv_baselineCorr,PDB: 1HRC; cytochrome (Horse heart)_deriv_baselineCorr,PDB: 1mpx; d_amino acid dehydrogenase_deriv_baselineCorr,PDB: 2OII; elastin_deriv_baselineCorr,PDB: 1W17; esterase (bacillus sybstilis)_deriv_baselineCorr,PDB: 1T1C; esterase (rhizopus oryzae)_deriv_baselineCorr,PDB: 3F32; ferritin (horse spleen)_deriv_baselineCorr,PDB: 1DLP; Fetuin (calf serum)_deriv_baselineCorr,PDB: 3ghg; fibrinogen(bovine plasma)_deriv_baselineCorr,PDB: 1GAL; glucose oxidase (aspegillus niger)_deriv_baselineCorr,PDB: 3AGV; IgG (bovine) _deriv_baselineCorr,PDB: 2OLY; insulin (human)_deriv_baselineCorr,PDB: 1CRL; lipaseA (candida rugosa)_deriv_baselineCorr,PDB: 1OIL; lipase (wheat)_deriv_baselineCorr,PDB: 3H3F; l_lactic (rabbit muscle)_deriv_baselineCorr,PDB: 1NZ2; myoglobulin(horse muscle)_deriv_baselineCorr,PDB: 9pap; papain(papaya lanex)_deriv_baselineCorr,PDB: 1yx9; pepsin(pepsin gastric mucosa)_deriv_baselineCorr,PDB: 1lsh; phosvitin(from egg white)_deriv_baselineCorr,PDB: 3AJ8; proteinase (from bovine pancreas)_deriv_baselineCorr,PDB: 1HCH; peroxidase (horseradish)_deriv_baselineCorr,PDB: 1rbx; ribnuA(from bovine pancreas)_deriv_baselineCorr,PDB: 3djv; ribnuS.dpt (from bovine pancreas)_deriv_baselineCorr,PDB: 1rbb; ribonucleausB(bovine pancrease)_deriv_baselineCorr,PDB: 1RQW; thaumactin (t.danielli)_deriv_baselineCorr,PDB: 1QGD; Transketalose (E.coli)_deriv_baselineCorr,PDB: 2J9Z; Tryptophan Synthase_deriv_baselineCorr,PDB: 1BBI; typsin-chymotripsin_deriv_baselineCorr,PDB: 1UHB; trypsin (hog pancreas)_deriv_baselineCorr,PDB: 3A7T; trypsin (bovine).1_deriv_baselineCorr,PDB: 2tga; trypsinogen(bovine pancreas)_deriv_baselineCorr,PDB: 2ZCB; ubiquitin (bovine)_deriv_baselineCorr,PDB: 4H9M; urease (Canavalia ensiformis)_deriv_baselineCorr,PDB: 3NNE; choline oxidase_deriv_baselineCorr,PDB: 1bg3; hexakinase_deriv_baselineCorr,PDB: 1w2t; invertase(from baker's yeast)_deriv_baselineCorr,PDB: 1LDM; lactic dehydrogenase_deriv_baselineCorr,PDB: 1IOA; lectin ( p.vulgaris)_deriv_baselineCorr,PDB: 2lyz; Lysozyme (chicken egg)_deriv_baselineCorr,PDB: 2QSP; Hemoglobin bovine_deriv_baselineCorr,PDB: 1YJ0; annexinV/without calcium_deriv_baselineCorr,PDB: 2EIB; galactose oxidase _deriv_baselineCorr,PDB: 1HNA; lglutathion (reduced)_deriv_baselineCorr,PDB: 2ZFG; porin _deriv_baselineCorr,PDB: 3CWL; alpha-1-antitrypsin _deriv_baselineCorr
1653,0.024359563,0.024359563,0.023827413,0.007349223,0.016206904,0.05709766,0.050378826,0.017855903,0.015307775,0.021591377,0.020123728,0.038529049,0.03717118,0.016188374,0.030937191,0.041422875,0.040382182,0.016678294,0.016678294,0.020657012,0.022576593,0.026539012,0.031831061,0.005364325,0.010816598,0.02927993,0.003172302,0.003553632,0.023214533,0.009056966,0.030698371,0.043329695,0.037348227,0.022973771,0.004627192,0.011895772,0.014303468,0.00808911,0.023429568,0.024097756,0.004818247,0.041219976,0.023171628,0.015543541,0.028705566,0.019513498,0.053261808,0.012642171,0.029411296,0.037275881,0.007068277,0.032874848,0.023295514,0.028193404,0.037691427,0.043816307,0.024321331,0.017449082,0.021887745,0.002853948,0.032727769,0.006901382,0.005410287,0.007312023,0.00113375,0.037572783,0.033427675,0.010785828,0.008676369,0.010294685,0.005445024,0.012894527,0.026177776,0.01399833,0.0355822,0.014543477,0.030784416,0.009130119,0.037018869,0.029177317,0.04261229,0.014111436,0.022568984,0.009159086,0.012524765
1652,0.022874228,0.022874228,0.022286418,0.007485501,0.014312031,0.054687405,0.050497204,0.016334477,0.013214409,0.017829346,0.016023908,0.036357229,0.033079424,0.012250812,0.026276973,0.034304478,0.033340668,0.014562539,0.014562539,0.015634857,0.024235513,0.024644338,0.030535283,0.006019202,0.010933778,0.027063729,0.002757313,0.003837923,0.023932119,0.008291406,0.030854112,0.040716259,0.033575953,0.023424729,0.003269882,0.010361521,0.013998676,0.006578012,0.022035988,0.023235515,0.004134997,0.03716583,0.021800399,0.015495269,0.026622963,0.017815279,0.052965695,0.011919761,0.030904625,0.036515937,0.008774413,0.034338806,0.019874495,0.027581694,0.036100346,0.043026824,0.021717864,0.017530832,0.023388819,0.005117425,0.031615507,0.005879687,0.004725441,0.007107238,0.002319626,0.03425891,0.03301971,0.011122885,0.008277378,0.011708836,0.006050026,0.016246551,0.025326102,0.014986141,0.033063463,0.014519829,0.030221528,0.008449782,0.03487084,0.025422595,0.038532238,0.015634253,0.022623123,0.008208523,0.012992711
1651,0.020438576,0.020438576,0.020032539,0.007887469,0.012385341,0.05043746,0.049237802,0.014852525,0.011256968,0.014436166,0.012474027,0.033425665,0.028854211,0.00874376,0.021548839,0.02670165,0.025810535,0.012369966,0.012369966,0.011981091,0.026371053,0.022473126,0.028028235,0.006993431,0.011119102,0.02424785,0.002913282,0.002795524,0.023453728,0.007733455,0.030179232,0.036940111,0.028984091,0.022510287,0.002221052,0.009269433,0.013062528,0.004882391,0.019379476,0.021638495,0.003922035,0.032331388,0.019100792,0.016702066,0.024153898,0.014707217,0.050596787,0.008617316,0.030567715,0.034416432,0.009490381,0.034274597,0.016779287,0.026513486,0.033713724,0.040664543,0.019676586,0.015804999,0.02628624,0.006003133,0.030010073,0.005062332,0.004408699,0.007119285,0.004339526,0.028191256,0.03064841,0.01121481,0.008094789,0.011809847,0.0077642,0.019289328,0.023936528,0.014947149,0.030389832,0.016151536,0.028239529,0.007793257,0.032130369,0.020947395,0.033404777,0.018476845,0.022108807,0.007220715,0.013368009
1650,0.01703536,0.01703536,0.017042244,0.008511307,0.010578668,0.044883677,0.047081083,0.013514865,0.009717164,0.011935131,0.010047233,0.029855792,0.024664381,0.005589318,0.017131989,0.019381191,0.018612392,0.010298148,0.010298148,0.009778432,0.02834915,0.020225568,0.024647945,0.008177868,0.011828671,0.021040876,0.004135969,0.004975085,0.022786499,0.006708383,0.028691036,0.031681239,0.024598483,0.020856777,0.001163408,0.009173542,0.011778046,0.003311448,0.015819314,0.019936507,0.003833302,0.026937169,0.015994101,0.018826028,0.021556012,0.011887533,0.045575732,0.005830879,0.029447719,0.031093288,0.010252049,0.033709561,0.012380833,0.024541408,0.02954251,0.036686289,0.018123875,0.012762083,0.028625121,0.008151795,0.027596676,0.005134839,0.00442582,0.00748067,0.006828563,0.024597337,0.027741656,0.010923715,0.007553784,0.010235762,0.010108585,0.021625253,0.022188354,0.015168107,0.027167331,0.017759595,0.025115897,0.007126527,0.028606907,0.016336333,0.027624097,0.019999662,0.020728276,0.006557935,0.013581976
1649,0.013573636,0.013573636,0.013916433,0.009124376,0.009188423,0.038843938,0.044071704,0.01249902,0.008692011,0.009981248,0.008345954,0.026613487,0.020787616,0.003105241,0.013352424,0.012992897,0.012226146,0.008493917,0.008493917,0.008222155,0.03023069,0.018006663,0.020845119,0.009847398,0.012721401,0.017755683,0.006386382,0.007723227,0.021099543,0.005994725,0.026545265,0.026230359,0.020381135,0.019165687,0.000229156,0.009972631,0.010058146,0.001660711,0.012193827,0.01859441,0.004245914,0.021373321,0.012549959,0.0188743,0.019215768,0.009836853,0.037748035,0.00371525,0.028564469,0.026082812,0.010617649,0.031873192,0.00900054,0.021848062,0.023952225,0.0314683,0.016725098,0.010273249,0.02918366,0.011366587,0.025046869,0.005655574,0.00456279,0.008347994,0.009200315,0.021796881,0.023407022,0.010724545,0.006978966,0.008173458,0.01140682,0.02321567,0.017795509,0.014986141,0.022860561,0.016766382,0.021207394,0.006932631,0.024823603,0.011708803,0.021633079,0.019593577,0.018894334,0.005697131,0.01369495
1648,0.010979373,0.010979373,0.011285623,0.009704026,0.008507396,0.032576407,0.040316457,0.012055884,0.008207968,0.008348176,0.007055027,0.023069977,0.01747352,0.001371777,0.01042861,0.007645141,0.00738919,0.007180924,0.007180924,0.007673854,0.031296582,0.015935359,0.018309902,0.011500758,0.013923485,0.016295598,0.009536402,0.008386572,0.020507849,0.00533297,0.025714644,0.021440839,0.018231753,0.019002841,0,0.011506882,0.009056686,0.001590892,0.009406667,0.018182034,0.005080012,0.017972249,0.009839639,0.019357019,0.017648448,0.009099891,0.032057506,0.004489261,0.027508212,0.023236244,0.011882018,0.031590674,0.007412209,0.020652033,0.021114079,0.027668913,0.015239315,0.010473083,0.028206217,0.015516294,0.023798198,0.007072763,0.00574415,0.009775464,0.013396493,0.018296312,0.020780744,0.011383339,0.006796376,0.006952911,0.010864839,0.025347271,0.015374961,0.015025134,0.017937577,0.012296923,0.017267179,0.007701412,0.022852266,0.0091439,0.015898622,0.019542817,0.019144725,0.004500657,0.013829535
1647,0.009107485,0.009107485,0.009138048,0.010379294,0.008576264,0.026567041,0.035849255,0.012259053,0.008376579,0.007717516,0.006763071,0.019945462,0.014637482,0.000255671,0.008319796,0.004153513,0.004061004,0.006495231,0.006495231,0.007218906,0.031432032,0.014078009,0.016169052,0.012951996,0.014823066,0.014705147,0.012675283,0.011513768,0.019614014,0.004956678,0.025714644,0.01712067,0.016489451,0.019704331,0.00016746,0.013366096,0.007859288,0.00216441,0.008013087,0.017934608,0.006069394,0.014868028,0.008377352,0.02094999,0.01627436,0.008459053,0.02628973,0.003405646,0.026552117,0.020930652,0.013923287,0.031475098,0.00614969,0.019291665,0.017974919,0.023653651,0.013874001,0.011444999,0.027403317,0.018288232,0.022444597,0.009472097,0.007396342,0.011726944,0.018192125,0.017222803,0.019276371,0.012241302,0.006776089,0.006127989,0.009238894,0.026981866,0.013581962,0.014700196,0.01301796,0.006077518,0.013691652,0.008643678,0.021054157,0.007822337,0.010714551,0.020202704,0.019598134,0.003491566,0.013939086
1646,0.00730628,0.00730628,0.007226207,0.011349399,0.009370459,0.021334336,0.031771732,0.01318703,0.009328581,0.009189055,0.008558193,0.017571436,0.012062971,0,0.006847136,0.002002062,0.002343541,0.00652953,0.00652953,0.006833677,0.030170073,0.012494369,0.014788767,0.013776655,0.015668563,0.013610083,0.015491084,0.014451438,0.018606876,0.004852873,0.024953242,0.013451193,0.014915409,0.019278426,0.001075271,0.015092128,0.00766335,0.003610675,0.00902561,0.017034879,0.006650601,0.012315104,0.009218301,0.020853447,0.0163173,0.0092601,0.020251589,0.005624476,0.025978461,0.019024353,0.016421558,0.030396392,0.005375888,0.018022597,0.015007767,0.019545873,0.012354754,0.012589499,0.023249184,0.020518905,0.021206419,0.012477856,0.010118607,0.013744676,0.022218892,0.016569364,0.017007063,0.013283115,0.007215655,0.005909132,0.007260031,0.028064233,0.011161415,0.013972335,0.009256692,0.001135101,0.010972349,0.009715208,0.019737623,0.007525911,0.00624719,0.019136732,0.020619999,0.002702939,0.013939514
1645,0.005609575,0.005609575,0.005741203,0.012586493,0.010701905,0.016739449,0.027395947,0.014876165,0.010909371,0.012851135,0.012508335,0.015836841,0.009649608,0.00029755,0.005834045,0.0012059,0.001985409,0.00736404,0.00736404,0.005965139,0.027365064,0.011191416,0.013042284,0.013926225,0.016185596,0.012202144,0.017730356,0.016441472,0.017750809,0.004982629,0.023620787,0.011573786,0.013243667,0.017186485,0.002529531,0.016146926,0.006727202,0.005969584,0.012302701,0.01486803,0.006096014,0.010008142,0.012373199,0.02094999,0.015823487,0.009804812,0.014908672,0.010526542,0.025195373,0.016770282,0.018858895,0.029112219,0.005253709,0.017036558,0.012771653,0.015826667,0.011491394,0.014397082,0.02098012,0.023143225,0.020251553,0.016155957,0.013910944,0.016322556,0.026688734,0.014422348,0.015630179,0.014263645,0.008027163,0.006700384,0.005949192,0.028649595,0.010444215,0.014089312,0.00765386,0.000543902,0.009378822,0.010613253,0.018684395,0.008180518,0.002885925,0.018832169,0.021513284,0.001504152,0.013897149
1644,0.005126638,0.005126638,0.00533871,0.014253032,0.012430045,0.012953765,0.023195833,0.017245281,0.012635426,0.017336361,0.017138249,0.014258457,0.007418929,0.001270153,0.005277128,0.001656224,0.002646123,0.008968147,0.008968147,0.005342392,0.023565508,0.010131258,0.012591579,0.014059626,0.016075267,0.010715985,0.019679971,0.019426523,0.016668135,0.004762044,0.022703643,0.010507078,0.011778179,0.016034039,0.004301085,0.016914051,0.006248242,0.008617745,0.015144298,0.012746168,0.005386144,0.008354254,0.01524421,0.021287893,0.015823487,0.011503031,0.010621463,0.014654598,0.023219444,0.015263275,0.021387632,0.027288692,0.005946058,0.016096169,0.01154609,0.012619393,0.01128392,0.017639832,0.017873247,0.023700893,0.019275701,0.019497887,0.018191235,0.019087152,0.029672972,0.013395514,0.013998317,0.015581232,0.009007735,0.007643151,0.006113047,0.028379003,0.01129589,0.014375258,0.007839061,0.002530328,0.009125126,0.011688185,0.017998411,0.009040975,0.000795003,0.014923605,0.022460707,0.000764568,0.014110474
1643,0.006925476,0.006925476,0.006636669,0.016672262,0.014359956,0.01026799,0.019901672,0.020251111,0.014146178,0.021231876,0.021021457,0.013461413,0.005522083,0.002747068,0.005334857,0.002827152,0.004084967,0.011295648,0.011295648,0.003400886,0.01940681,0.009297495,0.013605666,0.014407276,0.016047865,0.008343346,0.021267514,0.020847976,0.015535105,0.004813946,0.021648062,0.009579041,0.01033983,0.014881592,0.00612552,0.017270978,0.00618293,0.011510275,0.014980988,0.012468752,0.005279663,0.007311033,0.015179934,0.020081097,0.015351144,0.012720622,0.007634579,0.017492636,0.020542379,0.014232843,0.024251503,0.025234014,0.007615841,0.01540229,0.011331079,0.009911713,0.01153155,0.020973415,0.017454342,0.021880271,0.018499217,0.02243773,0.022137663,0.021279554,0.03184925,0.013535537,0.01348836,0.0176955,0.010224996,0.008855281,0.007121385,0.027760508,0.013671612,0.014726191,0.009128735,0.005509968,0.009949637,0.012980824,0.017565341,0.010090815,0,0.012791662,0.023340458,0.000317625,0.014901723
1642,0.010489334,0.010489334,0.009369319,0.019878344,0.016169449,0.008604025,0.016056061,0.023589908,0.015289099,0.024349706,0.024055707,0.012804314,0.004002145,0.004776033,0.00577858,0.004460061,0.005970169,0.014200559,0.014200559,0.001432201,0.015338769,0.008693145,0.014760598,0.015094492,0.016436542,0.006752896,0.022453994,0.024638517,0.015081893,0.004995605,0.020004124,0.008992352,0.009080596,0.01305271,0.00805572,0.017622577,0.006487722,0.014517509,0.013794267,0.013915817,0.006020591,0.006708848,0.013701577,0.017474416,0.015565845,0.014931511,0.005317169,0.023529918,0.018092955,0.013266813,0.026947807,0.023166494,0.008104558,0.014708411,0.012212624,0.007635781,0.011792566,0.022608415,0.018082699,0.019239549,0.018069002,0.024711824,0.025322199,0.023014202,0.033282727,0.013115468,0.013105893,0.018798596,0.012301103,0.009957982,0.007625554,0.026584262,0.015061186,0.016129923,0.010916768,0.01073616,0.011551093,0.014644248,0.017038727,0.010922453,0.000295773,0.010101352,0.023996887,5.37E-05,0.016287373
1641,0.014271662,0.014271662,0.012619286,0.023468942,0.017542779,0.007920649,0.013294181,0.026921121,0.016191814,0.027404663,0.027127292,0.012062238,0.002832192,0.006933272,0.006194004,0.006124489,0.008049685,0.01740027,0.01740027,0,0.01162236,0.008362505,0.01591553,0.016780192,0.016973766,0.005084227,0.023091797,0.025728297,0.014679038,0.006396969,0.018775497,0.008544334,0.00816331,0.010372019,0.010126939,0.017697159,0.007119078,0.017444948,0.013598295,0.016105158,0.008141329,0.006717329,0.013053457,0.015543541,0.016489061,0.01784732,0.004094091,0.027451571,0.016945641,0.01251975,0.029705044,0.02091919,0.009122719,0.014553201,0.013137172,0.00624185,0.01098944,0.023362332,0.016860895,0.017402524,0.017638788,0.027262765,0.027676359,0.024477811,0.03419494,0.012275331,0.012927408,0.020085541,0.014485411,0.012028704,0.009680042,0.02529757,0.017302434,0.017676628,0.013533156,0.015915057,0.013675796,0.017100263,0.016550224,0.011745856,0.001471982,0.009441465,0.02424051,0.00038934,0.018115078
1640,0.017457422,0.017457422,0.015879803,0.027196375,0.018382484,0.007990071,0.010904076,0.029912456,0.016957047,0.03053668,0.030415826,0.011629501,0.002101068,0.009045996,0.006481518,0.007507842,0.009557803,0.020628326,0.020628326,0.000373412,0.008924102,0.008321788,0.016985955,0.019399697,0.018471865,0.003467703,0.023105723,0.02634426,0.013747435,0.007616675,0.017391129,0.008640338,0.00765853,0.008643349,0.012021884,0.017164433,0.00890429,0.02042226,0.013859591,0.017447255,0.011664063,0.007361922,0.013583737,0.012598957,0.017863149,0.019417372,0.003682107,0.031012019,0.015862067,0.01219774,0.031426413,0.018941563,0.012380833,0.014872751,0.015179776,0.00550171,0.010079231,0.023380499,0.014277652,0.016533218,0.017365969,0.028983167,0.029362793,0.025712543,0.034468604,0.011155149,0.013080395,0.021969997,0.016994322,0.014419293,0.014507459,0.023850733,0.017974808,0.019795224,0.016718617,0.021093953,0.01611762,0.020025711,0.016037468,0.012754526,0.003201953,0.010608958,0.02396305,0.000609804,0.020257956
1639,0.020467661,0.020467661,0.019276242,0.03046447,0.018748974,0.008183152,0.008565157,0.032253026,0.017436421,0.03253667,0.032609864,0.011675495,0.001908384,0.010951079,0.006782615,0.008573421,0.010540487,0.023596449,0.023596449,0.001124963,0.007338674,0.008534234,0.017943704,0.022589186,0.020086422,0.000938626,0.022440068,0.026107351,0.0136719,0.009524088,0.01604137,0.008469665,0.007441421,0.009507684,0.01377581,0.016344034,0.010602418,0.022965691,0.014980988,0.018122052,0.016202798,0.008184625,0.014944254,0.01163352,0.018657544,0.019417372,0.004312958,0.031063619,0.014714754,0.011824208,0.032614615,0.017567497,0.013398993,0.01515578,0.017050372,0.00532901,0.009343032,0.023434999,0.010821692,0.016648032,0.017313504,0.029760973,0.029816504,0.026628052,0.033426075,0.009894944,0.013743339,0.023502075,0.0199969,0.017702144,0.020607902,0.02222166,0.019005782,0.021016991,0.019442758,0.02546882,0.018765571,0.023213089,0.015493532,0.013672621,0.005210298,0.010608958,0.023523175,0.001707497,0.022681131
1638,0.024037605,0.024037605,0.023061379,0.03261894,0.018825896,0.008350199,0.006673842,0.033733193,0.017533437,0.032235205,0.032292682,0.011513394,0.002268754,0.012382601,0.007273879,0.009167952,0.010976824,0.026123223,0.026123223,0.002476809,0.006587131,0.008970249,0.019943709,0.02677716,0.021667448,0,0.022155982,0.026628551,0.01447761,0.012274914,0.016370157,0.008458998,0.008266437,0.013804305,0.015441599,0.016035053,0.013084299,0.025743517,0.015797539,0.019366678,0.021029919,0.010406772,0.015978032,0.010233636,0.020461035,0.022012763,0.006514497,0.032405237,0.013430855,0.013009205,0.034884385,0.017528971,0.015516767,0.017292198,0.020942071,0.006260354,0.009878449,0.023562165,0.006981737,0.019206745,0.018709077,0.029991678,0.029730898,0.02748333,0.034416477,0.010501709,0.015732171,0.026275136,0.024608969,0.020774556,0.025145421,0.022044947,0.022412479,0.024006421,0.021614663,0.029678152,0.021889202,0.027808763,0.016425499,0.014874791,0.00722981,0.014263718,0.02325925,0.003984082,0.025322338
1637,0.027695142,0.027695142,0.026819737,0.033558968,0.018767902,0.008369724,0.005080368,0.034117007,0.017444203,0.029769958,0.029657348,0.011499371,0.00307449,0.013246551,0.007963234,0.009377355,0.010606929,0.027990666,0.027990666,0.003884194,0.00677676,0.009642838,0.01991554,0.03069429,0.023050891,0.000625751,0.021546031,0.027813095,0.014830108,0.014818131,0.016110588,0.007978979,0.008711511,0.018188613,0.017107388,0.015246619,0.014782427,0.027608701,0.015623341,0.020498838,0.025506541,0.01234903,0.015785203,0.010668083,0.021684833,0.023518731,0.00863879,0.032095633,0.012183379,0.013717627,0.035661286,0.016976777,0.016575654,0.019099935,0.024188737,0.00729655,0.01131069,0.022299582,0.005236303,0.023061215,0.019275701,0.028798603,0.028600901,0.027043645,0.034559825,0.008681413,0.017491522,0.028220875,0.02872737,0.023577606,0.027515015,0.021509285,0.023488278,0.027086833,0.022581076,0.032610495,0.02368093,0.031598238,0.016564082,0.015405887,0.008950822,0.018781408,0.022575752,0.007253102,0.027874107
1636,0.030223458,0.030223458,0.029686281,0.033078649,0.018685341,0.007788313,0.003635394,0.033281137,0.017605031,0.026439652,0.026231581,0.011384105,0.004089449,0.01351335,0.008584672,0.009065194,0.009516631,0.02904911,0.02904911,0.006193204,0.007896832,0.010535415,0.020253569,0.033677615,0.024080992,0.001746888,0.020721622,0.029755747,0.014855287,0.018425347,0.014708915,0.008426996,0.009189151,0.021082256,0.018764364,0.014538093,0.017111911,0.028840519,0.014414846,0.021511033,0.029157938,0.013926584,0.014821057,0.010619811,0.023273623,0.023967317,0.010479843,0.030238008,0.010662733,0.01414268,0.035128119,0.016309006,0.018367617,0.020916803,0.026661363,0.008116872,0.012655926,0.018339249,0.004747581,0.02694849,0.018772035,0.026524508,0.026854543,0.025212627,0.034155845,0.009101482,0.018970397,0.030013406,0.031912538,0.024823406,0.028548561,0.020918401,0.024429602,0.028711523,0.023557591,0.033651004,0.02435481,0.034105279,0.015701405,0.015500578,0.010301275,0.02350214,0.021729838,0.011184902,0.02987534
1635,0.031013134,0.031013134,0.031150592,0.031426964,0.018740516,0.00748676,0.002763776,0.031291374,0.018353663,0.023267654,0.023155287,0.011501334,0.005102869,0.013273787,0.009116686,0.008378266,0.008033783,0.029294021,0.029294021,0.009480648,0.009815117,0.011658722,0.020732443,0.035500758,0.024586127,0.004328111,0.019824799,0.030040038,0.014200647,0.021954709,0.013289937,0.008544334,0.009677647,0.021407947,0.020826769,0.013792277,0.019463166,0.029059953,0.01378338,0.02248574,0.032028478,0.015054621,0.014355054,0.012454142,0.024218308,0.023454647,0.012024783,0.027038765,0.009615582,0.014284365,0.03336105,0.014729473,0.018815608,0.021921102,0.028316948,0.008961866,0.014114938,0.013307083,0.004084316,0.02973683,0.018016537,0.024105399,0.0250397,0.022514286,0.032969969,0.009334853,0.018715419,0.030733482,0.034117133,0.025050681,0.028624186,0.020045881,0.021381505,0.028672531,0.024015543,0.033178045,0.024172466,0.03497611,0.014308651,0.014994185,0.011185996,0.025837126,0.020674137,0.016351115,0.031002945
1634,0.03057078,0.03057078,0.031394035,0.028546353,0.019080828,0.007276323,0.002202848,0.028311636,0.01961072,0.020115002,0.020216562,0.011725976,0.005985141,0.01251234,0.009672471,0.007347228,0.006489068,0.028763381,0.028763381,0.013265581,0.011903988,0.01290814,0.02236625,0.035913087,0.024758471,0.00784796,0.019092301,0.030940291,0.014238415,0.025380266,0.011334517,0.008693673,0.010681777,0.02091941,0.022457303,0.013451332,0.022554631,0.028670957,0.013663619,0.023737864,0.033510333,0.015648324,0.014312203,0.01395057,0.023595674,0.023422606,0.01301612,0.022807508,0.009460785,0.014683657,0.03145688,0.013201306,0.019793042,0.022076311,0.028832974,0.009449125,0.014871215,0.009210499,0.002548334,0.031983904,0.016274694,0.021442402,0.022325995,0.019761737,0.031249796,0.011481869,0.019199878,0.031070539,0.035043604,0.024511956,0.02726293,0.018869635,0.019095432,0.028321598,0.022045676,0.029867335,0.023141826,0.034496473,0.012396211,0.014113143,0.011575252,0.028121352,0.019313907,0.021956405,0.031103082
1633,0.029821011,0.029821011,0.030925813,0.025030951,0.019802531,0.006777351,0.00153955,0.024641882,0.021083081,0.016455824,0.016756487,0.0120011,0.006773186,0.011541201,0.010446721,0.006317485,0.004974415,0.027577379,0.027577379,0.016215063,0.013939215,0.014161705,0.023605689,0.034955028,0.02364941,0.011784976,0.018426647,0.028429058,0.013734846,0.028040263,0.010002062,0.009419035,0.011675053,0.020130235,0.024466826,0.012977206,0.02599443,0.027429164,0.013184576,0.023947801,0.033776534,0.01562288,0.013610519,0.014819463,0.022608048,0.022333182,0.013170614,0.020898282,0.009615582,0.014683657,0.028349275,0.011467671,0.019304325,0.021765892,0.02797293,0.010109083,0.014744054,0.007457416,0.001361439,0.032787602,0.014448906,0.018693714,0.019629412,0.017659681,0.029425371,0.011341846,0.018052475,0.030993936,0.034915116,0.024680308,0.025069796,0.017654733,0.015509436,0.027138823,0.017617684,0.024286424,0.021469018,0.032809238,0.010310543,0.012849218,0.011348034,0.029897971,0.01814993,0.0278895,0.030198644
